price_variant,kind,signal,threshold,dev_n,dev_roi,dev_profit,dev_hit_rate,dev_avg_odds,dev_profitable_seasons,test_n,test_roi,test_profit,test_hit_rate,test_avg_odds,test_profitable_seasons,dev_selection_score
closing,D,edge,0.15,127,-0.07496062992125983,-9.52,0.16535433070866143,5.7975590551181115,3,32,0.23125,7.4,0.21875,6.495,2,-0.02378531073446328
closing,D,edge,0.2,90,-0.2552222222222222,-22.97,0.1111111111111111,6.167000000000001,2,24,0.04958333333333335,1.1900000000000004,0.16666666666666666,7.071249999999999,1,-0.14407142857142857
closing,D,edge,0.3,47,-0.054255319148936186,-2.5500000000000007,0.1276595744680851,7.146382978723403,3,14,0.35999999999999993,5.039999999999999,0.21428571428571427,7.477857142857142,2,0.0037113402061855587
closing,D,gap,0.01,296,0.04594594594594593,13.599999999999994,0.23310810810810811,4.7707770270270276,3,122,0.114672131147541,13.990000000000002,0.23770491803278687,4.89860655737705,2,0.06930635838150287
closing,D,gap,0.02,221,0.04289592760180994,9.479999999999997,0.22171945701357465,5.002081447963801,3,70,0.08071428571428574,5.650000000000001,0.21428571428571427,5.272428571428573,3,0.06498154981549814
closing,D,gap,0.03,170,-0.06847058823529413,-11.640000000000002,0.18823529411764706,5.104411764705882,3,41,0.14804878048780493,6.070000000000002,0.21951219512195122,5.563170731707318,3,-0.02290909090909092
closing,D,gap,0.04,119,-0.1839495798319328,-21.890000000000004,0.15966386554621848,5.37655462184874,2,27,0.2714814814814815,7.33,0.2222222222222222,5.26074074074074,2,-0.10952662721893493
closing,D,gap,0.05,83,-0.26746987951807233,-22.200000000000003,0.12048192771084337,5.654698795180722,2,17,0.3511764705882353,5.970000000000001,0.23529411764705882,5.258823529411765,2,-0.14691729323308275
closing,A,edge,0.0,264,0.009280303030303028,2.4499999999999993,0.24621212121212122,6.32064393939394,3,136,0.3007352941176471,40.900000000000006,0.3014705882352941,6.171911764705882,2,0.037802547770700634
closing,A,edge,0.025,239,-0.0727615062761506,-17.389999999999993,0.21338912133891214,6.594518828451882,3,121,0.29148760330578516,35.27,0.2975206611570248,6.3386776859504135,3,-0.030173010380622818
closing,A,edge,0.05,210,-0.15966666666666668,-33.53,0.1761904761904762,6.982809523809524,3,108,0.3430555555555556,37.050000000000004,0.2962962962962963,6.52787037037037,3,-0.09896153846153846
closing,A,edge,0.075,189,-0.17566137566137568,-33.2,0.15873015873015872,7.367724867724868,3,101,0.23554455445544553,23.79,0.297029702970297,6.602673267326731,4,-0.1089121338912134
closing,A,edge,0.1,175,-0.10971428571428574,-19.200000000000003,0.17142857142857143,7.66102857142857,3,89,0.3104494382022472,27.63,0.29213483146067415,6.775955056179774,4,-0.055333333333333345
closing,A,edge,0.15,149,-0.13657718120805368,-20.349999999999998,0.1610738255033557,8.12006711409396,3,69,0.38710144927536233,26.71,0.30434782608695654,7.5126086956521725,4,-0.07226130653266331
closing,A,edge,0.2,128,-0.09421875,-12.06,0.15625,8.591875,3,52,0.62,32.24,0.34615384615384615,8.283076923076923,4,-0.037752808988764056
closing,A,edge,0.3,94,-0.021595744680851056,-2.0299999999999994,0.1595744680851064,9.778510638297872,2,31,0.6729032258064518,20.860000000000007,0.3548387096774194,9.436129032258064,4,0.005902777777777783
closing,A,gap,0.01,251,-0.04597609561752989,-11.540000000000003,0.2350597609561753,6.298804780876494,3,135,0.24681481481481476,33.31999999999999,0.34814814814814815,5.623629629629629,4,-0.0083388704318937
closing,A,gap,0.02,212,-0.20683962264150943,-43.85,0.19339622641509435,6.566273584905661,3,111,0.2458558558558558,27.289999999999992,0.34234234234234234,5.540270270270269,3,-0.13736641221374046
closing,A,gap,0.03,175,-0.14622857142857146,-25.590000000000003,0.2057142857142857,6.566742857142858,2,91,0.41021978021978023,37.33,0.37362637362637363,5.445164835164835,3,-0.09373333333333335
closing,A,gap,0.04,130,0.00023076923076923952,0.030000000000001137,0.2230769230769231,6.13223076923077,3,70,0.4037142857142858,28.260000000000005,0.37142857142857144,4.837714285714284,3,0.03016666666666667
closing,A,gap,0.05,105,-0.09599999999999999,-10.079999999999998,0.20952380952380953,5.936952380952382,2,56,0.5517857142857142,30.9,0.4107142857142857,4.320892857142858,3,-0.04503225806451612
closing,A,gap,0.075,61,-0.016557377049180325,-1.0099999999999998,0.2459016393442623,5.536721311475408,3,30,0.522,15.66,0.4,3.430333333333334,3,0.020900900900900903
closing,A,gap,0.1,36,0.05166666666666667,1.8600000000000003,0.25,4.858611111111111,2,18,1.1044444444444446,19.880000000000003,0.5555555555555556,3.6205555555555557,3,0.04162790697674419
closing,market_favorite,edge,0.0,156,0.011538461538461529,1.7999999999999985,0.48717948717948717,2.1164102564102567,4,120,-0.07666666666666669,-9.200000000000003,0.4583333333333333,2.0885000000000002,2,0.0487378640776699
closing,market_favorite,edge,0.025,122,0.018606557377049162,2.269999999999998,0.47540983606557374,2.1810655737704923,3,97,-0.18597938144329895,-18.04,0.4020618556701031,2.1172164948453607,1,0.043197674418604635
closing,market_favorite,edge,0.05,97,0.040309278350515426,3.909999999999996,0.4845360824742268,2.2003092783505154,3,78,-0.163974358974359,-12.790000000000001,0.41025641025641024,2.149487179487179,1,0.056598639455782286
closing,market_favorite,edge,0.075,68,0.0402941176470588,2.7399999999999984,0.47058823529411764,2.2363235294117643,3,67,-0.1761194029850746,-11.799999999999999,0.40298507462686567,2.1677611940298505,1,0.053220338983050834
closing,market_favorite,edge,0.1,55,0.10581818181818181,5.819999999999999,0.4909090909090909,2.272,3,45,-0.20088888888888892,-9.040000000000001,0.37777777777777777,2.2135555555555557,1,0.08542857142857142
closing,market_favorite,edge,0.15,39,0.03435897435897436,1.3399999999999999,0.46153846153846156,2.2892307692307696,4,28,0.02785714285714285,0.7799999999999998,0.5,2.193214285714286,3,0.0550561797752809
closing,market_favorite,gap,0.01,163,0.0,0.0,0.48466257668711654,2.0994478527607363,3,146,-0.0695205479452055,-10.150000000000002,0.4794520547945205,2.017671232876712,1,0.03
closing,market_favorite,gap,0.02,135,-0.017851851851851872,-2.410000000000003,0.4740740740740741,2.1166666666666667,3,116,-0.11620689655172414,-13.48,0.45689655172413796,2.0406034482758617,0,0.016972972972972955
closing,market_favorite,gap,0.03,109,0.03623853211009173,3.949999999999999,0.4954128440366973,2.1395412844036694,4,101,-0.16712871287128717,-16.880000000000003,0.42574257425742573,2.0557425742574256,1,0.06484276729559747
closing,market_favorite,gap,0.04,87,0.09321839080459768,8.109999999999998,0.5172413793103449,2.143793103448276,4,84,-0.17250000000000001,-14.49,0.4166666666666667,2.0913095238095236,1,0.09919708029197079
closing,market_favorite,gap,0.05,67,0.042089552238805956,2.819999999999999,0.4925373134328358,2.1708955223880597,3,70,-0.17742857142857144,-12.42,0.4142857142857143,2.106,1,0.05410256410256409
closing,market_favorite,gap,0.075,40,0.08924999999999998,3.5699999999999994,0.5,2.22925,4,36,-0.1211111111111111,-4.359999999999999,0.4444444444444444,2.051388888888889,2,0.07966666666666666
closing,model_favorite,edge,0.0,219,-0.02899543378995435,-6.350000000000002,0.4246575342465753,2.425890410958904,2,156,-0.11935897435897438,-18.620000000000005,0.41025641025641024,2.287179487179487,0,-0.0036059479553903415
closing,model_favorite,edge,0.025,184,-0.026521739130434797,-4.880000000000003,0.4076086956521739,2.5228260869565213,2,131,-0.2135114503816794,-27.970000000000002,0.35877862595419846,2.3391603053435115,0,-0.0008547008547008655
closing,model_favorite,edge,0.05,158,-0.03132911392405064,-4.950000000000001,0.3987341772151899,2.58753164556962,3,109,-0.20660550458715596,-22.52,0.3577981651376147,2.3877981651376143,1,0.00620192307692307
closing,model_favorite,edge,0.075,126,-0.0477777777777778,-6.020000000000003,0.373015873015873,2.6906349206349205,3,98,-0.21969387755102043,-21.53,0.3469387755102041,2.4270408163265307,0,-0.004204545454545475
closing,model_favorite,edge,0.1,109,-0.01706422018348624,-1.8600000000000003,0.3761467889908257,2.7542201834862388,3,74,-0.2663513513513513,-19.709999999999997,0.3108108108108108,2.5191891891891895,1,0.01830188679245283
closing,model_favorite,edge,0.15,86,-0.02976744186046511,-2.5599999999999996,0.36046511627906974,2.8396511627906977,2,53,-0.16471698113207545,-8.729999999999999,0.3584905660377358,2.5684905660377364,0,0.0011764705882352962
closing,model_favorite,edge,0.2,57,-0.1321052631578947,-7.529999999999998,0.2982456140350877,3.061578947368421,2,32,-0.024062499999999987,-0.7699999999999996,0.40625,2.6646875,2,-0.050373831775700914
closing,model_favorite,edge,0.3,30,-0.039,-1.17,0.3,3.326,1,19,0.10263157894736843,1.9500000000000002,0.42105263157894735,2.7736842105263158,3,-0.004624999999999999
closing,model_favorite,gap,0.01,226,-0.03606194690265489,-8.150000000000006,0.4247787610619469,2.404070796460177,2,183,-0.09819672131147544,-17.970000000000006,0.4371584699453552,2.2041530054644807,0,-0.009528985507246398
closing,model_favorite,gap,0.02,196,-0.057499999999999996,-11.27,0.40816326530612246,2.45484693877551,2,151,-0.14503311258278148,-21.900000000000002,0.4105960264900662,2.2522516556291383,0,-0.025813008130081302
closing,model_favorite,gap,0.03,168,-0.01732142857142858,-2.910000000000002,0.4166666666666667,2.5182142857142855,3,134,-0.1738805970149254,-23.300000000000004,0.3880597014925373,2.2802238805970148,0,0.01665137614678898
closing,model_favorite,gap,0.04,141,0.0030496453900709136,0.4299999999999988,0.41843971631205673,2.5656737588652483,3,114,-0.20368421052631577,-23.22,0.3684210526315789,2.3282456140350876,1,0.03225130890052355
closing,model_favorite,gap,0.05,117,-0.007350427350427368,-0.8600000000000021,0.4017094017094017,2.644444444444445,4,97,-0.21639175257731957,-20.99,0.36082474226804123,2.3490721649484536,0,0.03485029940119759
closing,model_favorite,gap,0.075,81,-0.04148148148148145,-3.3599999999999977,0.37037037037037035,2.78358024691358,2,58,-0.24017241379310347,-13.930000000000001,0.3448275862068966,2.404137931034483,0,-0.005648854961832043
closing,model_favorite,gap,0.1,42,-0.11738095238095238,-4.93,0.30952380952380953,2.99,3,36,0.0713888888888889,2.5700000000000007,0.4722222222222222,2.4258333333333337,3,-0.02358695652173913
closing,agree_favorite,edge,0.0,156,0.011538461538461529,1.7999999999999985,0.48717948717948717,2.1164102564102567,4,120,-0.07666666666666669,-9.200000000000003,0.4583333333333333,2.0885000000000002,2,0.0487378640776699
closing,agree_favorite,edge,0.025,122,0.018606557377049162,2.269999999999998,0.47540983606557374,2.1810655737704923,3,97,-0.18597938144329895,-18.04,0.4020618556701031,2.1172164948453607,1,0.043197674418604635
closing,agree_favorite,edge,0.05,97,0.040309278350515426,3.909999999999996,0.4845360824742268,2.2003092783505154,3,78,-0.163974358974359,-12.790000000000001,0.41025641025641024,2.149487179487179,1,0.056598639455782286
closing,agree_favorite,edge,0.075,68,0.0402941176470588,2.7399999999999984,0.47058823529411764,2.2363235294117643,3,67,-0.1761194029850746,-11.799999999999999,0.40298507462686567,2.1677611940298505,1,0.053220338983050834
closing,agree_favorite,edge,0.1,55,0.10581818181818181,5.819999999999999,0.4909090909090909,2.272,3,45,-0.20088888888888892,-9.040000000000001,0.37777777777777777,2.2135555555555557,1,0.08542857142857142
closing,agree_favorite,edge,0.15,39,0.03435897435897436,1.3399999999999999,0.46153846153846156,2.2892307692307696,4,28,0.02785714285714285,0.7799999999999998,0.5,2.193214285714286,3,0.0550561797752809
closing,agree_favorite,gap,0.01,163,0.0,0.0,0.48466257668711654,2.0994478527607363,3,146,-0.0695205479452055,-10.150000000000002,0.4794520547945205,2.017671232876712,1,0.03
closing,agree_favorite,gap,0.02,135,-0.017851851851851872,-2.410000000000003,0.4740740740740741,2.1166666666666667,3,116,-0.11620689655172414,-13.48,0.45689655172413796,2.0406034482758617,0,0.016972972972972955
closing,agree_favorite,gap,0.03,109,0.03623853211009173,3.949999999999999,0.4954128440366973,2.1395412844036694,4,101,-0.16712871287128717,-16.880000000000003,0.42574257425742573,2.0557425742574256,1,0.06484276729559747
closing,agree_favorite,gap,0.04,87,0.09321839080459768,8.109999999999998,0.5172413793103449,2.143793103448276,4,84,-0.17250000000000001,-14.49,0.4166666666666667,2.0913095238095236,1,0.09919708029197079
closing,agree_favorite,gap,0.05,67,0.042089552238805956,2.819999999999999,0.4925373134328358,2.1708955223880597,3,70,-0.17742857142857144,-12.42,0.4142857142857143,2.106,1,0.05410256410256409
closing,agree_favorite,gap,0.075,40,0.08924999999999998,3.5699999999999994,0.5,2.22925,4,36,-0.1211111111111111,-4.359999999999999,0.4444444444444444,2.051388888888889,2,0.07966666666666666
closing,disagree_model_pick,edge,0.0,63,-0.12936507936507935,-8.149999999999999,0.2698412698412698,3.192222222222222,2,36,-0.2616666666666667,-9.420000000000002,0.25,2.9494444444444445,1,-0.05212389380530971
closing,disagree_model_pick,edge,0.025,62,-0.1153225806451613,-7.15,0.27419354838709675,3.1953225806451617,2,34,-0.2920588235294118,-9.930000000000001,0.23529411764705882,2.972352941176471,1,-0.04383928571428572
closing,disagree_model_pick,edge,0.05,61,-0.14524590163934425,-8.86,0.26229508196721313,3.2032786885245903,2,31,-0.3138709677419355,-9.73,0.22580645161290322,2.987419354838709,1,-0.059819819819819806
closing,disagree_model_pick,edge,0.075,58,-0.15103448275862066,-8.759999999999998,0.25862068965517243,3.223275862068965,2,31,-0.3138709677419355,-9.73,0.22580645161290322,2.987419354838709,1,-0.06111111111111109
closing,disagree_model_pick,edge,0.1,54,-0.1422222222222222,-7.679999999999999,0.25925925925925924,3.2453703703703702,2,29,-0.3679310344827586,-10.67,0.20689655172413793,2.993448275862069,0,-0.053846153846153835
closing,disagree_model_pick,edge,0.15,47,-0.08297872340425531,-3.8999999999999995,0.2765957446808511,3.2963829787234036,2,25,-0.3804,-9.51,0.2,2.9888,0,-0.020206185567010305
closing,disagree_model_pick,edge,0.2,42,-0.18880952380952376,-7.929999999999998,0.23809523809523808,3.3219047619047624,2,16,-0.388125,-6.21,0.1875,3.0575,1,-0.06619565217391302
closing,disagree_model_pick,gap,0.01,63,-0.12936507936507935,-8.149999999999999,0.2698412698412698,3.192222222222222,2,37,-0.2113513513513514,-7.820000000000002,0.2702702702702703,2.94,1,-0.05212389380530971
closing,disagree_model_pick,gap,0.02,61,-0.14524590163934425,-8.86,0.26229508196721313,3.2032786885245903,2,35,-0.24057142857142863,-8.420000000000002,0.2571428571428571,2.953714285714286,1,-0.059819819819819806
closing,disagree_model_pick,gap,0.03,59,-0.11627118644067796,-6.86,0.2711864406779661,3.2177966101694913,2,33,-0.1945454545454546,-6.420000000000002,0.2727272727272727,2.9672727272727273,1,-0.04293577981651377
closing,disagree_model_pick,gap,0.04,54,-0.1422222222222222,-7.679999999999999,0.25925925925925924,3.2453703703703702,2,30,-0.29100000000000004,-8.73,0.23333333333333334,2.9916666666666667,1,-0.053846153846153835
closing,disagree_model_pick,gap,0.05,50,-0.0736,-3.6799999999999997,0.28,3.2790000000000004,2,27,-0.3174074074074074,-8.57,0.2222222222222222,2.9792592592592593,1,-0.0168
closing,disagree_model_pick,gap,0.075,41,-0.16902439024390242,-6.93,0.24390243902439024,3.3243902439024393,2,22,-0.435,-9.57,0.18181818181818182,2.9813636363636364,0,-0.05615384615384615
closing,fav_odds<2,edge,0.0,54,-0.20518518518518522,-11.080000000000002,0.48148148148148145,1.7125925925925927,2,50,0.0039999999999999905,0.1999999999999995,0.58,1.7144000000000004,1,-0.08653846153846155
closing,fav_odds<2,edge,0.025,34,-0.2582352941176471,-8.780000000000001,0.4411764705882353,1.7782352941176471,2,38,-0.07973684210526315,-3.0299999999999994,0.5263157894736842,1.7378947368421052,0,-0.08452380952380953
closing,fav_odds<2,gap,0.01,60,-0.2313333333333333,-13.879999999999999,0.4666666666666667,1.7088333333333334,2,71,-0.06183098591549294,-4.389999999999999,0.5633802816901409,1.6715492957746476,1,-0.10618181818181817
closing,fav_odds<2,gap,0.02,45,-0.24333333333333332,-10.95,0.4666666666666667,1.6955555555555557,2,53,-0.016226415094339638,-0.8600000000000008,0.5849056603773585,1.6764150943396225,2,-0.09526315789473683
closing,fav_odds<2,gap,0.03,33,-0.20606060606060608,-6.800000000000001,0.48484848484848486,1.7303030303030305,3,44,-0.08090909090909092,-3.56,0.5454545454545454,1.6734090909090908,1,-0.0519277108433735
closing,mid_2-3.5,edge,0.0,206,0.06373786407766992,13.130000000000003,0.4029126213592233,2.758203883495146,4,137,-0.29065693430656936,-39.82,0.2773722627737226,2.711824817518248,0,0.09128906250000002
closing,mid_2-3.5,edge,0.025,187,0.034491978609625655,6.4499999999999975,0.39037433155080214,2.7694652406417113,3,120,-0.3535833333333333,-42.43,0.25,2.7311666666666667,0,0.05721518987341771
closing,mid_2-3.5,edge,0.05,153,-0.0884313725490196,-13.53,0.35294117647058826,2.7693464052287577,1,103,-0.3425242718446603,-35.28000000000001,0.2524271844660194,2.751165048543688,0,-0.05665024630541871
closing,mid_2-3.5,edge,0.075,124,-0.11725806451612905,-14.540000000000003,0.3387096774193548,2.794516129032258,1,91,-0.3403296703296703,-30.97,0.25274725274725274,2.749230769230769,0,-0.07356321839080462
closing,mid_2-3.5,edge,0.1,108,-0.12379629629629631,-13.370000000000001,0.3333333333333333,2.807037037037037,1,70,-0.31685714285714284,-22.18,0.2571428571428571,2.7802857142857142,0,-0.07462025316455698
closing,mid_2-3.5,edge,0.15,78,-0.08756410256410255,-6.829999999999998,0.34615384615384615,2.79025641025641,3,47,-0.2597872340425532,-12.21,0.2765957446808511,2.7831914893617022,1,-0.023359374999999988
closing,mid_2-3.5,edge,0.2,46,-0.29695652173913045,-13.66,0.2608695652173913,2.898913043478261,1,29,0.003103448275862095,0.09000000000000075,0.3793103448275862,2.793793103448276,2,-0.13229166666666667
closing,mid_2-3.5,gap,0.01,204,0.022352941176470582,4.559999999999999,0.39215686274509803,2.7403431372549023,3,146,-0.21287671232876715,-31.080000000000002,0.3082191780821918,2.7063698630136988,0,0.047952755905511804
closing,mid_2-3.5,gap,0.02,176,-0.08125,-14.3,0.35795454545454547,2.7292045454545457,2,126,-0.29150793650793655,-36.730000000000004,0.2777777777777778,2.7064285714285705,0,-0.043274336283185846
closing,mid_2-3.5,gap,0.03,146,-0.08308219178082192,-12.13,0.363013698630137,2.7091780821917806,1,109,-0.29807339449541287,-32.49,0.27522935779816515,2.6901834862385314,0,-0.05188775510204082
closing,mid_2-3.5,gap,0.04,120,-0.029583333333333333,-3.55,0.38333333333333336,2.7158333333333333,1,91,-0.29230769230769227,-26.599999999999998,0.27472527472527475,2.679010989010989,0,-0.01088235294117647
closing,mid_2-3.5,gap,0.05,96,-0.032395833333333346,-3.110000000000001,0.375,2.7304166666666667,3,76,-0.2863157894736842,-21.759999999999998,0.27631578947368424,2.665921052631579,0,0.008698630136986293
closing,mid_2-3.5,gap,0.075,63,-0.1223809523809524,-7.710000000000001,0.3492063492063492,2.699523809523809,3,40,-0.2905,-11.62,0.275,2.704,1,-0.03823008849557523
closing,dog>=3.5,edge,0.0,338,0.013372781065088745,4.519999999999996,0.20710059171597633,6.730029585798817,3,160,0.3529375,56.470000000000006,0.25,6.8324375,3,0.041649484536082464
closing,dog>=3.5,edge,0.025,313,0.011246006389776346,3.519999999999996,0.20447284345047922,6.919456869009585,3,137,0.3098540145985402,42.45,0.23357664233576642,7.191313868613138,3,0.03969696969696969
closing,dog>=3.5,edge,0.05,288,-0.044791666666666674,-12.900000000000002,0.1875,7.127708333333333,3,121,0.22264462809917362,26.94000000000001,0.2066115702479339,7.391818181818182,3,-0.008165680473372787
closing,dog>=3.5,edge,0.075,262,-0.13793893129770993,-36.14,0.16412213740458015,7.385534351145039,2,108,0.06675925925925928,7.210000000000003,0.18518518518518517,7.651574074074073,3,-0.09583333333333333
closing,dog>=3.5,edge,0.1,239,-0.1411715481171548,-33.739999999999995,0.1589958158995816,7.658075313807531,2,96,0.1559375,14.97,0.19791666666666666,7.779062500000001,3,-0.09674740484429063
closing,dog>=3.5,edge,0.15,208,-0.133125,-27.689999999999998,0.15384615384615385,8.080096153846155,3,80,0.19450000000000006,15.560000000000004,0.2,8.2965,3,-0.07732558139534883
closing,dog>=3.5,edge,0.2,173,-0.12647398843930635,-21.88,0.14450867052023122,8.641676300578034,4,64,0.31781250000000005,20.340000000000003,0.21875,8.60984375,2,-0.05811659192825112
closing,dog>=3.5,edge,0.3,130,-0.12738461538461543,-16.560000000000006,0.13846153846153847,9.727230769230768,3,39,0.4415384615384617,17.220000000000006,0.23076923076923078,9.696153846153848,4,-0.06200000000000003
closing,dog>=3.5,gap,0.01,319,0.06373040752351095,20.32999999999999,0.219435736677116,6.456112852664577,3,157,0.3694904458598726,58.010000000000005,0.267515923566879,6.239808917197453,3,0.08509485094850947
closing,dog>=3.5,gap,0.02,267,-0.05370786516853935,-14.340000000000007,0.19101123595505617,6.71131086142322,3,112,0.364375,40.81,0.25,6.567767857142856,3,-0.01523659305993693
closing,dog>=3.5,gap,0.03,232,-0.046594827586206936,-10.81000000000001,0.1853448275862069,6.754741379310344,3,84,0.631904761904762,53.080000000000005,0.2857142857142857,6.750476190476191,3,-0.008333333333333366
closing,dog>=3.5,gap,0.04,179,0.020391061452513938,3.649999999999995,0.18994413407821228,6.705530726256983,3,65,0.6032307692307691,39.209999999999994,0.27692307692307694,6.367846153846154,3,0.045938864628820936
closing,dog>=3.5,gap,0.05,146,-0.02267123287671237,-3.310000000000006,0.17123287671232876,6.88013698630137,3,47,0.8191489361702128,38.5,0.3191489361702128,6.016382978723405,4,0.013112244897959154
closing,dog>=3.5,gap,0.075,73,0.09301369863013698,6.789999999999999,0.1917808219178082,7.000684931506849,3,20,1.017,20.34,0.35,5.539,3,0.08520325203252033
closing,dog>=3.5,gap,0.1,39,0.4317948717948717,16.839999999999996,0.2564102564102564,6.0289743589743585,4,8,2.1175,16.94,0.5,5.7700000000000005,3,0.22921348314606738
opening,any,edge,0.0,533,0.01313320825515948,7.0000000000000036,0.2945590994371482,5.097523452157598,3,328,0.0834451219512195,27.369999999999997,0.3231707317073171,4.112012195121951,2,0.042006861063464844
opening,any,edge,0.025,498,0.013875502008032128,6.91,0.28714859437751006,5.214919678714859,4,279,0.16376344086021508,45.690000000000005,0.3333333333333333,4.261182795698925,3,0.05260948905109489
opening,any,edge,0.05,445,0.008292134831460672,3.6899999999999995,0.27415730337078653,5.431617977528091,4,234,0.14871794871794872,34.8,0.32051282051282054,4.421709401709401,2,0.04745454545454546
opening,any,edge,0.075,382,-0.033560209424083796,-12.820000000000011,0.24607329842931938,5.808324607329843,3,190,0.05826315789473688,11.070000000000007,0.2894736842105263,4.679684210526316,2,0.0003240740740740461
opening,any,edge,0.1,352,-0.03170454545454546,-11.16,0.24147727272727273,6.035227272727272,3,163,0.09116564417177912,14.859999999999996,0.2822085889570552,4.921779141104294,2,0.0022388059701492526
opening,any,edge,0.15,278,-0.03683453237410073,-10.240000000000004,0.21942446043165467,6.626726618705035,2,116,0.11543103448275858,13.389999999999995,0.29310344827586204,5.461034482758621,3,-0.011219512195121961
opening,any,edge,0.2,219,-0.045981735159817336,-10.069999999999997,0.2009132420091324,7.347579908675798,2,86,0.26116279069767445,22.46,0.313953488372093,5.790813953488372,3,-0.017434944237918203
opening,any,edge,0.3,140,0.0006428571428570911,0.08999999999999275,0.17857142857142858,8.595785714285714,3,44,0.28795454545454546,12.67,0.3181818181818182,6.932954545454546,2,0.030473684210526278
opening,any,gap,0.01,529,0.04722117202268431,24.98,0.31568998109640833,4.773289224952741,3,340,0.08338235294117648,28.35,0.36470588235294116,3.8061470588235298,3,0.07314335060449051
opening,any,gap,0.02,461,0.042928416485900234,19.790000000000006,0.3080260303687636,4.860065075921908,4,272,0.01882352941176468,5.119999999999993,0.35294117647058826,3.6777573529411764,3,0.07872798434442271
opening,any,gap,0.03,395,-0.021848101265822793,-8.630000000000003,0.2911392405063291,4.836101265822784,2,222,-0.004819819819819813,-1.0699999999999985,0.35135135135135137,3.5154504504504502,2,0.0006067415730337013
opening,any,gap,0.04,324,-0.023796296296296305,-7.710000000000003,0.2808641975308642,4.717376543209877,2,180,-0.013333333333333315,-2.399999999999997,0.34444444444444444,3.5417777777777775,2,-0.0006149732620320918
opening,any,gap,0.05,250,0.006759999999999998,1.6899999999999995,0.292,4.589799999999999,3,139,0.021007194244604333,2.920000000000002,0.3669064748201439,3.3194964028776974,2,0.03563333333333333
opening,any,gap,0.075,142,0.13056338028169015,18.540000000000003,0.31690140845070425,4.617535211267605,3,72,-0.14138888888888893,-10.180000000000003,0.375,2.9740277777777777,1,0.12656250000000002
opening,any,gap,0.1,67,0.17298507462686563,11.589999999999998,0.34328358208955223,4.081940298507462,4,34,0.10676470588235296,3.6300000000000003,0.47058823529411764,2.7423529411764704,2,0.13905982905982905
opening,H,edge,0.0,229,0.04628820960698688,10.599999999999996,0.3537117903930131,3.915676855895197,4,164,-0.25945121951219513,-42.55,0.3048780487804878,3.219024390243903,0,0.07799283154121862
opening,H,edge,0.025,207,0.03705314009661832,7.669999999999993,0.3333333333333333,4.0602898550724635,3,142,-0.24852112676056332,-35.28999999999999,0.29577464788732394,3.3459154929577464,0,0.05984435797665367
opening,H,edge,0.05,185,0.012270270270270259,2.269999999999998,0.3081081081081081,4.2628648648648655,3,119,-0.29016806722689076,-34.53,0.2689075630252101,3.532773109243698,0,0.039659574468085095
opening,H,edge,0.075,157,0.022929936305732476,3.5999999999999988,0.2929936305732484,4.569235668789809,3,99,-0.24989898989898993,-24.740000000000002,0.26262626262626265,3.7381818181818187,0,0.04739130434782608
opening,H,edge,0.1,143,0.029510489510489502,4.219999999999999,0.2867132867132867,4.761398601398601,3,84,-0.19940476190476192,-16.75,0.27380952380952384,3.8585714285714285,0,0.05186528497409326
opening,H,edge,0.15,112,0.031339285714285695,3.509999999999998,0.26785714285714285,5.177053571428572,2,59,-0.10983050847457625,-6.479999999999999,0.288135593220339,4.18677966101695,1,0.04166666666666666
opening,H,edge,0.2,88,-0.03727272727272728,-3.2800000000000002,0.22727272727272727,5.765113636363636,2,43,0.08046511627906981,3.4600000000000017,0.32558139534883723,4.471162790697676,2,-0.0037681159420289885
opening,H,edge,0.3,56,-0.19625,-10.99,0.16071428571428573,6.585357142857142,2,19,-0.23526315789473684,-4.47,0.3157894736842105,4.824736842105263,1,-0.08367924528301887
opening,H,gap,0.01,234,0.07136752136752136,16.7,0.37606837606837606,3.822735042735043,4,185,-0.18194594594594593,-33.66,0.3675675675675676,3.010378378378378,0,0.09880281690140845
opening,H,gap,0.02,205,0.0144878048780488,2.970000000000004,0.34146341463414637,3.9531707317073175,3,159,-0.20635220125786166,-32.81,0.33962264150943394,3.0108176100628934,0,0.041647058823529426
opening,H,gap,0.03,183,-0.05005464480874319,-9.160000000000004,0.32786885245901637,3.9946994535519122,2,135,-0.17918518518518517,-24.189999999999998,0.34814814814814815,2.9815555555555555,0,-0.019313304721030055
opening,H,gap,0.04,151,-0.024966887417218562,-3.7700000000000027,0.31788079470198677,4.129602649006623,2,109,-0.15990825688073393,-17.43,0.3394495412844037,3.153302752293578,0,0.0012437810945273506
opening,H,gap,0.05,126,-0.0815079365079365,-10.27,0.30952380952380953,4.029682539682539,3,85,-0.1991764705882353,-16.93,0.32941176470588235,3.0345882352941183,0,-0.028352272727272726
opening,H,gap,0.075,79,0.11569620253164557,9.14,0.34177215189873417,3.8689873417721525,2,47,-0.2525531914893617,-11.87,0.3404255319148936,2.7734042553191487,0,0.09085271317829458
opening,H,gap,0.1,36,0.2758333333333333,9.93,0.3888888888888889,3.7588888888888885,5,25,0.04959999999999999,1.2399999999999998,0.48,2.5888,2,0.16546511627906976
opening,D,edge,0.0,318,-0.002389937106918241,-0.7600000000000007,0.23270440251572327,4.598867924528302,3,138,0.22840579710144926,31.52,0.2536231884057971,4.915579710144928,3,0.027934782608695648
