season,date,match_id,variant_current,outcome,p_home_current,p_draw_current,p_away_current,rps_current,variant_historical,p_home_historical,p_draw_historical,p_away_historical,rps_historical,delta_rps,mean_abs_probability_shift
2022/23,2023-05-07,2022/23|2023-05-07|Dortmund|Wolfsburg,current_only,0,0.6056560643863755,0.20920076774649946,0.18514316786712495,0.09489256608155841,historical,0.6077603176244722,0.1998661887494261,0.19237349362610187,0.09542976473998334,-0.0005371986584249283,0.00622305266471566
2022/23,2023-05-12,2022/23|2023-05-12|FC Koln|Hertha,current_only,0,0.6384104052532465,0.21739590512929377,0.1441936896174599,0.07576942757730884,historical,0.6671413459817896,0.19913095843484155,0.13372769558336878,0.06433899006042641,0.011430437516882427,0.01915396048569548
2022/23,2023-05-13,2022/23|2023-05-13|Bayern Munich|Schalke 04,current_only,0,0.8216321563711392,0.10596391715335532,0.07240392647550567,0.01852870810494008,historical,0.8376279797524505,0.09487562659335523,0.06749639365419405,0.015460218057796286,0.0030684900471437924,0.010663882254207682
2022/23,2023-05-13,2022/23|2023-05-13|Bochum|Augsburg,current_only,0,0.46676302597867064,0.2550421491607407,0.2781948248605887,0.18086701552131879,historical,0.4504230427363834,0.2576936293105365,0.2918833279530802,0.19361535454605022,-0.012748339024731437,0.010893322161524851
2022/23,2023-05-13,2022/23|2023-05-13|Dortmund|M'gladbach,current_only,0,0.801745691644987,0.11485056701987102,0.08340374133514183,0.023130477425011925,historical,0.8087460807411436,0.11118584073787537,0.08006807852098083,0.021494479414957565,0.0016359980100543597,0.004666926064104432
2022/23,2023-05-13,2022/23|2023-05-13|Ein Frankfurt|Mainz,current_only,0,0.4704657791775524,0.27634859754783375,0.2531856232746139,0.1722547254274957,historical,0.47272676022820725,0.2764017273101767,0.25087151246161626,0.17047679257211062,0.0017779328553850782,0.0015427405419984885
2022/23,2023-05-13,2022/23|2023-05-13|Union Berlin|Freiburg,current_only,0,0.4033878497558141,0.331861173127929,0.26475097711625684,0.2130195688515019,historical,0.4272628489886814,0.3264626586560993,0.2462744923552191,0.19433948486669148,0.018680083984810414,0.015916666155244914
2022/23,2023-05-13,2022/23|2023-05-13|Wolfsburg|Hoffenheim,current_only,0,0.46306219468723125,0.27777458904962027,0.2591632162631487,0.17773388971897608,historical,0.501077616095942,0.265193230355965,0.23372915354809265,0.15177643118940812,0.02595745852956796,0.02534361427247404
2022/23,2023-05-14,2022/23|2023-05-14|RB Leipzig|Werder Bremen,current_only,0,0.7783039557128442,0.1435489833196819,0.078147060967474,0.027628049595213325,historical,0.7981021055750075,0.12925985957987035,0.07263803484512221,0.023019521939703295,0.004608527655510029,0.013198766574775556
2022/23,2023-05-14,2022/23|2023-05-14|Stuttgart|Leverkusen,current_only,1,0.33643656573065517,0.288913976866048,0.37464945740329675,0.12677588934661108,historical,0.32970781625228957,0.2866822201409959,0.38360996360671434,0.12793192413809917,-0.0011560347914880975,0.005973670802278415
2022/23,2023-05-19,2022/23|2023-05-19|Freiburg|Wolfsburg,current_only,0,0.41545181780525,0.271015822943039,0.31353235925171136,0.2199995588025653,historical,0.4089192069681688,0.2735161728521296,0.31756462017970155,0.22511189594050823,-0.005112337137942929,0.004355073891387322
2022/23,2023-05-20,2022/23|2023-05-20|Bayern Munich|RB Leipzig,current_only,2,0.3947428743762524,0.3053810950011851,0.2998760306225624,0.3229977546838224,historical,0.4672876232499886,0.293081902318958,0.23963047443105326,0.3982597691282842,-0.07526201444446179,0.04836316591582417
